budget_code,budget_name,hromada_name,hromada_code,raion_name,raion_code,oblast_name,oblast_name_en,oblast_code,region_en,region_code_en,year,income_total,income_transfert,income_military,income_pdfo,income_unified_tax,income_property_tax,income_excise_duty,income_corporate_tax,income_parking_fee,income_tourist_fee,income_eco_tax,income_non_tax,income_capital_proceedings,income_special_funds,income_rent,income_own,own_income_prop,transfert_prop,military_tax_prop,pdfo_prop,unified_tax_prop,property_tax_prop,excise_duty_prop,corporate_tax_own_prop,parking_fee_own_prop,tourist_fee_own_prop,eco_tax_own_prop,non_tax_own_prop,capital_proceedings_own_prop,special_funds_own_prop,excise_duty_own_prop,pdfo_own_prop,unified_tax_own_prop,property_tax_own_prop,rent_own_prop,own_income_change,own_prop_change,own_income_change_net,total_income_change_net,total_income_change,own_income_no_mil_change_YoY_jan_feb,own_income_no_mil_change_YoY_mar_apr,own_income_no_mil_change_YoY_mar_may,own_income_no_mil_change_YoY_jun_aug,own_income_no_mil_change_YoY_jul_sep,own_income_no_mil_change_YoY_oct_jan,own_income_no_mil_change_YoY_oct_dec,own_income_no_mil_change_YoY_may_feb,own_income_no_mil_change_YoY_adapt,income_own_full_year,own_income_prop_full_year,recovery_month_distance,diversification_income_score,count_recovery,recovery_month_distance_2
0951200000,Бюджет Олешанської сільської територіальної громади,Олешанська,UA26040250000061081,Івано-Франківський,UA26040000000044761,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2021,78573939.61,59747017.89,0,9065647.49,4031318.91,3688567.89,522832.4,0,0,0,3783.87,1499758.8599999999,0,0,15012.3,18826921.72,0.2396,0.7604,0,0.1154,0.0513,0.0469,0.0067,0,0,0,2e-4,0.0797,0,0,0.0278,0.4815,0.2141,0.1959,8e-4,NA,NA,NA,NA,NA,50.532826201244376,-14.297423112092178,-5.62276479068311,5.839553404006392,-2.6741698823177007,16.740659251041045,24.545734352442715,8.711360235122267,11.623253229774477,18826921.72,0.23960770980107407,7,3231.8283999999994,3,NA
0951200000,Бюджет Олешанської сільської територіальної громади,Олешанська,UA26040250000061081,Івано-Франківський,UA26040000000044761,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2022,75096199.66,53842476.1,0,11091751.79,4165573.4899999998,3616707.74,333488.13,680,0,0,3656.5,2024636.61,500,0,16729.3,21253723.559999995,0.283,0.717,0,0.1477,0.0555,0.0482,0.0044,0,0,0,2e-4,0.0953,0,0,0.0157,0.5219,0.196,0.1702,8e-4,0.13,0.043399999999999966,2426801.839999996,-3477739.950000003,-0.04,50.532826201244376,-14.297423112092178,-5.62276479068311,5.839553404006392,-2.6741698823177007,16.740659251041045,24.545734352442715,8.711360235122267,11.623253229774477,21253723.560000002,0.28301996181200634,7,3490.922700000001,3,NA
0955700000,Бюджет Рогатинської міської територіальної громади,Рогатинська,UA26040270000047749,Івано-Франківський,UA26040000000044761,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2021,264998508.68,129244123.53,907980.0700000001,73038394.35,20866074.3,20666079.45,11456502,1077,4602.66,24009.31,135881.22,7368466.57,1053521.8,0,1139776.49,135754385.15,0.5123,0.4877,0.0034,0.2756,0.0787,0.078,0.0432,0,0,2e-4,0.001,0.0543,0.0078,0,0.0844,0.538,0.1537,0.1522,0.0084,NA,NA,NA,NA,NA,33.39159162422784,-2.145180218577125,-1.3181280853003963,6.701651060202329,14.114596561592641,7.071196190650841,12.48111471346438,7.429150757285408,16.259776780169766,135754385.14999998,0.512283581617928,8,3463.6626000000006,2,NA
0955700000,Бюджет Рогатинської міської територіальної громади,Рогатинська,UA26040270000047749,Івано-Франківський,UA26040000000044761,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2022,277965616.71,115623280.53,12242255.45,98657024.3,21809940.37,20344810.71,7192048.52,2737,3603.94,32147,105215.86,9708134.77,3439487.94,0,1047185.77,162342336.17999998,0.584,0.416,0.044,0.3549,0.0785,0.0732,0.0259,0,0,2e-4,6e-4,0.0598,0.0212,0,0.0443,0.6077,0.1343,0.1253,0.0065,0.2,0.07169999999999999,26587951.02999997,12967108.029999971,0.05,33.39159162422784,-2.145180218577125,-1.3181280853003963,6.701651060202329,14.114596561592641,7.071196190650841,12.48111471346438,7.429150757285408,16.259776780169766,162342336.18,0.5840374723373463,8,4090.2424,2,NA
0956000000,Бюджет Солотвинської селищної територіальної громади,Солотвинська,UA26040290000025886,Івано-Франківський,UA26040000000044761,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2021,218300885.75,172614174.82,0,23175304.88,6663352.32,4052735.57,1130844.3699999999,3700,0,26475,12188.55,1050307.21,3164850,248164.94,6158788.09,45686710.93000001,0.2093,0.7907,0,0.1062,0.0305,0.0186,0.0052,1e-4,0,6e-4,3e-4,0.023,0.0693,0.0054,0.0248,0.5073,0.1458,0.0887,0.1348,NA,NA,NA,NA,NA,58.6334119024684,70.99859235176397,45.77544150409314,67.16998231040002,57.78888836985061,6.719551761441389,3.8873019896483063,22.02000710987233,-13.209703981913364,45686710.93,0.20928321373061584,0,2924.5476999999996,9,0
0956000000,Бюджет Солотвинської селищної територіальної громади,Солотвинська,UA26040290000025886,Івано-Франківський,UA26040000000044761,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2022,234899430.03,172664544.46,0,31147132.78,8180999.07,4493528.69,896743.83,12050,0,76542.5,19209.75,1460345.05,64385,0,15883948.9,62234885.56999999,0.2649,0.7351,0,0.1326,0.0348,0.0191,0.0038,2e-4,0,0.0012,3e-4,0.0235,0.001,0,0.0144,0.5005,0.1315,0.0722,0.2552,0.36,0.05560000000000001,16548174.639999986,16598544.280000001,0.08,58.6334119024684,70.99859235176397,45.77544150409314,67.16998231040002,57.78888836985061,6.719551761441389,3.8873019896483063,22.02000710987233,-13.209703981913364,62234885.57000001,0.2649426844588415,0,2737.6751999999997,9,0
0950300000,Бюджет Старобогородчанської сільської територіальної громади,Старобогородчанська,UA26040310000066064,Івано-Франківський,UA26040000000044761,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2021,43891480.05,31019244.36,0,5016462.17,2344040.12,1272594.33,3385365.79,9676,0,0,18421.83,324079.55,476420,0,25175.899999999998,12872235.689999998,0.2933,0.7067,0,0.1143,0.0534,0.029,0.0771,8e-4,0,0,0.0014,0.0252,0.037,0,0.263,0.3897,0.1821,0.0989,0.002,NA,NA,NA,NA,NA,29.47568664677607,4.95955846661873,4.468880491262794,1.3091657503101928,25.22558554267631,-8.877337951510999,-20.56958884433291,-3.1629572214905477,20.26602707605758,12872235.69,0.2932741314564078,4,2659.8335,3,6
0950300000,Бюджет Старобогородчанської сільської територіальної громади,Старобогородчанська,UA26040310000066064,Івано-Франківський,UA26040000000044761,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2022,41042993.74,28369836.57,0,6490694.45,2913695.17,1357222.29,1431139.22,17000,0,0,104941.91,173358.66,0,0,185105.47,12673157.170000002,0.3088,0.6912,0,0.1581,0.071,0.0331,0.0349,0.0013,0,0,0.0083,0.0137,0,0,0.1129,0.5122,0.2299,0.1071,0.0146,-0.02,0.015500000000000014,-199078.51999999583,-2848486.309999995,-0.06,29.47568664677607,4.95955846661873,4.468880491262794,1.3091657503101928,25.22558554267631,-8.877337951510999,-20.56958884433291,-3.1629572214905477,20.26602707605758,12673157.17,0.30877760161167034,4,3396.7793999999994,3,6
0956100000,Бюджет Тисменицької міської територіальної громади,Тисменицька,UA26040330000019235,Івано-Франківський,UA26040000000044761,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2021,206555028.65,130410683.84,1558487.53,42976278.22,14104384.28,8073495.46,5899374.07,857,0,7536.46,2855.56,4636412.33,24027.079999999998,0,419124.35,76144344.81,0.3686,0.6314,0.0075,0.2081,0.0683,0.0391,0.0286,0,0,1e-4,0,0.0609,3e-4,0,0.0775,0.5644,0.1852,0.106,0.0055,NA,NA,NA,NA,NA,23.670074929109354,-5.354671952028955,-4.667866819524402,1.0388213496197451,10.031012765456971,15.104198803809975,14.796671753583613,5.804148771026552,15.385684717485926,76144344.81,0.36863951126081673,10,3737.9756,1,NA
0956100000,Бюджет Тисменицької міської територіальної громади,Тисменицька,UA26040330000019235,Івано-Франківський,UA26040000000044761,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2022,214997158.92,122255656.15,12637712.1,59783880.58,13950889.86,9479311.55,3962183.7399999998,2642.8599999999997,0,17316,1866.84,5015703.9,54873.31,0,472834.13,92741502.76999998,0.4314,0.5686,0.0588,0.2781,0.0649,0.0441,0.0184,0,0,2e-4,0,0.0541,6e-4,0,0.0427,0.6446,0.1504,0.1022,0.0051,0.22,0.06280000000000002,16597157.959999979,8442130.26999998,0.04,23.670074929109354,-5.354671952028955,-4.667866819524402,1.0388213496197451,10.031012765456971,15.104198803809975,14.796671753583613,5.804148771026552,15.385684717485926,92741502.77,0.4313615269888702,10,4533.2465999999995,1,NA
0950500000,Бюджет Тлумацької міської територіальної громади,Тлумацька,UA26040350000024417,Івано-Франківський,UA26040000000044761,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2021,228014304.25,154323012.74,1066913.87,38396470.59,12311122.77,6475912.88,5777927.06,75312.23,111915.86,0,11577.789999999999,8642731.64,337570,1077173,473577.69,73691291.50999999,0.3232,0.6768,0.0047,0.1684,0.054,0.0284,0.0253,0.001,0.0015,0,2e-4,0.1173,0.0046,0.0146,0.0784,0.521,0.1671,0.0879,0.0064,NA,NA,NA,NA,NA,23.108833379012793,-13.378586997372388,-21.014102625573027,5.84987948565745,9.513362621831046,31.4305895440786,32.80769422505732,13.069234873487456,22.891949619203434,73691291.51,0.3231871428083881,6,3272.3328,4,6
0950500000,Бюджет Тлумацької міської територіальної громади,Тлумацька,UA26040350000024417,Івано-Франківський,UA26040000000044761,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2022,218641180.92,128796416.18,9480533.32,53837905.84,12440384.790000001,6026166.68,3539784.3,561,125631,0,16013.08,12179076.24,1191601.5,0,487640.31,89844764.73999998,0.4109,0.5891,0.0434,0.2462,0.0569,0.0276,0.0162,0,0.0014,0,2e-4,0.1356,0.0133,0,0.0394,0.5992,0.1385,0.0671,0.0054,0.22,0.0877,16153473.22999999,-9373123.330000013,-0.04,23.108833379012793,-13.378586997372388,-21.014102625573027,5.84987948565745,9.513362621831046,31.4305895440786,32.80769422505732,13.069234873487456,22.891949619203434,89844764.74000001,0.410923341897215,6,4028.4390999999996,4,6
0952500000,Бюджет Угринівської сільської територіальної громади,Угринівська,UA26040370000057019,Івано-Франківський,UA26040000000044761,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2021,49771826.53,18131542.73,0,7416019.71,6779785.11,6545247.99,8016242.05,0,57000,18465.17,239.36,1193973.55,1594012.32,0,19298.54,31640283.8,0.6357,0.3643,0,0.149,0.1362,0.1315,0.1611,0,0.0018,6e-4,0,0.0377,0.0504,0,0.2534,0.2344,0.2143,0.2069,6e-4,NA,NA,NA,NA,NA,48.38803815772699,-8.73114140634723,-6.297978692581707,50.47306869061672,95.63507910701578,1.864245870391712,-8.751725468198234,21.693032375970756,104.36622051336302,31640283.8,0.6357067040914964,5,2118.5207,5,6
0952500000,Бюджет Угринівської сільської територіальної громади,Угринівська,UA26040370000057019,Івано-Франківський,UA26040000000044761,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2022,56447408.3,19556530.78,0,9590168.25,8615237.69,5524005.46,5755211.2299999995,0,0,43347,716.7900000000001,7110074.06,243200,0,8917.04,36890877.519999996,0.6535,0.3465,0,0.1699,0.1526,0.0979,0.102,0,0,0.0012,0,0.1927,0.0066,0,0.156,0.26,0.2335,0.1497,2e-4,0.17,0.017799999999999927,5250593.719999995,6675581.769999996,0.13,48.38803815772699,-8.73114140634723,-6.297978692581707,50.47306869061672,95.63507910701578,1.864245870391712,-8.751725468198234,21.693032375970756,104.36622051336302,36890877.519999996,0.6535442216219517,5,2060.4663,5,6
0951900000,Бюджет Ямницької сільської територіальної громади,Ямницька,UA26040390000023006,Івано-Франківський,UA26040000000044761,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2021,191867255.43,34583904.26,0,115121458.97,5746812.13,18308512.17,6781393.26,0,0,6960,1296739.75,3653542.58,6150559.579999999,0,217372.73,157283351.17000002,0.8198,0.1802,0,0.6,0.03,0.0954,0.0353,0,0,0,0.0082,0.0232,0.0391,0,0.0431,0.7319,0.0365,0.1164,0.0014,NA,NA,NA,NA,NA,-16.10916264586827,-32.38247033412915,-19.327768777339372,-22.236712276937787,-20.307532895909684,9.783798153831524,4.517711840762084,-3.5664447952219347,12.074937438219468,157283351.17,0.8197508783742546,2,5545.5072,3,2
0951900000,Бюджет Ямницької сільської територіальної громади,Ямницька,UA26040390000023006,Івано-Франківський,UA26040000000044761,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2022,170860892.46,35102948.36,0,100885895.45,5057972.3100000005,16989865.15,2422629.35,0,0,1625,1262213.69,8162903.74,756511.6699999999,0,218327.74000000002,135757944.10000002,0.7946,0.2054,0,0.5905,0.0296,0.0994,0.0142,0,0,0,0.0093,0.0601,0.0056,0,0.0178,0.7431,0.0373,0.1251,0.0016,-0.14,-0.0252,-21525407.069999993,-21006362.97,-0.11,-16.10916264586827,-32.38247033412915,-19.327768777339372,-22.236712276937787,-20.307532895909684,9.783798153831524,4.517711840762084,-3.5664447952219347,12.074937438219468,135757944.1,0.7945524698215075,2,5732.856100000001,3,2
0954100000,Бюджет Болехівської міської територіальної громади,Болехівська,UA26060010000037638,Калуський,UA26060000000042554,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2021,172642561.37,104417013.78,187536.28,36039939.17,10776999.22,9787833.15,954839.51,0,0,0,20388.77,3763755.9,1002674.67,1171.42,5877945.78,68225547.59,0.3952,0.6048,0.0011,0.2088,0.0624,0.0567,0.0055,0,0,0,3e-4,0.0552,0.0147,0,0.014,0.5282,0.158,0.1435,0.0862,NA,NA,NA,NA,NA,31.71604014089493,-0.3315652336157826,8.89930613140204,-1.1177433419669258,4.306617205105678,-5.319422539979801,-0.08652730141694986,0.4946665599568689,4.638182438721461,68225547.59,0.39518382401534224,2,3280.1071,2,NA
0954100000,Бюджет Болехівської міської територіальної громади,Болехівська,UA26060010000037638,Калуський,UA26060000000042554,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2022,171359986.69,96785690.79,817775.85,37282355.75,11307548.4,8874075.08,2176431.19,0,0,0,23706.29,3253152.62,944912.28,21259.71,10690854.58,74574295.89999999,0.4352,0.5648,0.0048,0.2176,0.066,0.0518,0.0127,0,0,0,3e-4,0.0436,0.0127,3e-4,0.0292,0.4999,0.1516,0.119,0.1434,0.09,0.03999999999999998,6348748.3099999875,-1282574.6800000072,-0.01,31.71604014089493,-0.3315652336157826,8.89930613140204,-1.1177433419669258,4.306617205105678,-5.319422539979801,-0.08652730141694986,0.4946665599568689,4.638182438721461,74574295.9,0.4351908362067579,2,2899.5864000000006,2,NA
0952000000,Бюджет Брошнів-Осадської селищної територіальної громади,Брошнів-Осадська,UA26060030000011364,Калуський,UA26060000000042554,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2021,96836754.97,41418069.87,0,37871274.84,6272992.9399999995,6659993.88,1206150.62,0,0,8962.62,169306.43,2496147.69,481327.68,0,252528.40000000002,55418685.1,0.5723,0.4277,0,0.3911,0.0648,0.0688,0.0125,0,0,2e-4,0.0031,0.045,0.0087,0,0.0218,0.6834,0.1132,0.1202,0.0046,NA,NA,NA,NA,NA,5.605556020520219,-8.34851160417217,-6.150365229083854,-2.489573474363249,-4.435638078211301,2.0563334312506676,-5.449425524901386,-1.6291991227035951,3.912873525960869,55418685.1,0.5722897789911351,12,4968.834200000001,1,NA
0952000000,Бюджет Брошнів-Осадської селищної територіальної громади,Брошнів-Осадська,UA26060030000011364,Калуський,UA26060000000042554,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2022,91252698.19,37877331.38,0,36263968.55,6837934.22,6158240.78,1074770.15,0,0,0,167983.98,1147966.34,1459713.81,0,264788.98,53375366.809999995,0.5849,0.4151,0,0.3974,0.0749,0.0675,0.0118,0,0,0,0.0031,0.0215,0.0273,0,0.0201,0.6794,0.1281,0.1154,0.005,-0.04,0.012599999999999945,-2043318.2900000066,-5584056.780000001,-0.06,5.605556020520219,-8.34851160417217,-6.150365229083854,-2.489573474363249,-4.435638078211301,2.0563334312506676,-5.449425524901386,-1.6291991227035951,3.912873525960869,53375366.81,0.5849182311175669,12,4929.322899999998,1,NA
0950100000,Бюджет Верхнянської сільської територіальної громади,Верхнянська,UA26060050000042523,Калуський,UA26060000000042554,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2021,75757740.82,52424375.85,0,13573776.41,4465924.71,2553199.15,315008,0,0,9,100040.39,1602274.66,243133.27,0,479999.38,23333364.96999999,0.308,0.692,0,0.1792,0.059,0.0337,0.0042,0,0,0,0.0043,0.0687,0.0104,0,0.0135,0.5817,0.1914,0.1094,0.0206,NA,NA,NA,NA,NA,34.00514459737553,16.11290916586583,21.10079298324461,21.976524302494816,28.819360834968457,4.940157316328753,3.758664228170039,12.973635955159857,12.706451669102627,23333364.97,0.30799974652676027,0,3920.0579999999995,8,0
0950100000,Бюджет Верхнянської сільської територіальної громади,Верхнянська,UA26060050000042523,Калуський,UA26060000000042554,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2022,74983494.4,47231071.86,0,16096441.39,5094546.5200000005,3274973.37,471471,900,0,0,7772.03,1528023.95,256545.28999999998,0,1021748.99,27752422.540000007,0.3701,0.6299,0,0.2147,0.0679,0.0437,0.0063,0,0,0,3e-4,0.0551,0.0092,0,0.017,0.58,0.1836,0.118,0.0368,0.19,0.06209999999999999,4419057.570000015,-774246.4199999869,-0.01,34.00514459737553,16.11290916586583,21.10079298324461,21.976524302494816,28.819360834968457,4.940157316328753,3.758664228170039,12.973635955159857,12.706451669102627,27752422.54,0.37011375319419626,0,3874.426999999999,8,0
0952700000,Бюджет Вигодської селищної територіальної громади,Вигодська,UA26060070000011203,Калуський,UA26060000000042554,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2021,187212352.4,100953270.25,1890,43383026.160000004,10837718.84,11149604.09,1642329.06,154,0,149078.2,24556.96,5029665.15,90578.18,0,13952371.51,86259082.15,0.4608,0.5392,0,0.2317,0.0579,0.0596,0.0088,0,0,0.0017,3e-4,0.0583,0.0011,0,0.019,0.5029,0.1256,0.1293,0.1617,NA,NA,NA,NA,NA,19.620906797022375,27.680072097366093,13.938544513357677,5.84234211500938,5.29642873010463,-5.975930503004701,7.318142358832946,2.2260003062720246,-22.383643367261463,86259082.15,0.4607552922880745,0,2891.6634000000004,4,NA
0952700000,Бюджет Вигодської селищної територіальної громади,Вигодська,UA26060070000011203,Калуський,UA26060000000042554,Івано-Франківська,Ivano-Frankivsk,UA26000000000069363,West,W,2022,201420022.66,101337304.35,5173649.64,59532326.69,11750037.18,10851481.11,1398444.07,120,0,187754,33061.35,2360257.08,176890.22,0,13792346.61,100082718.31,0.4969,0.5031,0.0257,0.2956,0.0583,0.053900000000000003,0.0069,0,0,0.0019,3e-4,0.0236,0.0018,0,0.014,0.5948,0.1174,0.1084,0.1378,0.16,0.03610000000000002,13823636.159999996,14207670.25999999,0.08,19.620906797022375,27.680072097366093,13.938544513357677,5.84234211500938,5.29642873010463,-5.975930503004701,7.318142358832946,2.2260003062720246,-22.383643367261463,100082718.31,0.4968856471580342,0,3800.8026,4,NA
